word,noun,adjective,verb,phrasal verb,adverb
colourfully,0,0,0,0,1
colourway,1,0,0,0,0
collier,1,0,0,0,0
Columbus Day,1,0,0,0,0
collinear,0,1,0,0,0
collie,1,0,0,0,0
colourant,1,0,0,0,0
collude,0,0,1,0,0
Columbus,1,0,0,0,0
colt,1,0,0,0,0
columbine,1,0,0,0,0
come,0,0,1,1,0
combativeness,1,0,0,0,0
coma,1,0,0,0,0
colour separation,1,0,0,0,0
Colorado beetle,1,0,0,0,0
com-,1,0,0,0,0
color-coded,0,1,0,0,0
combine,1,0,1,0,0
comatose,0,1,0,0,0
combustion,1,1,0,0,0
colorblind,0,1,0,0,0
colostomy,1,0,0,0,0
combatant,1,0,0,0,0
colorfast,0,1,0,0,0
cologne,1,0,0,0,0
combining form,1,0,0,0,0
combined,0,1,0,0,0
columbaria,0,0,0,0,0
combustible,0,1,0,0,0
combative,0,1,0,0,0
combust,0,0,1,0,0
combined ratio,1,0,0,0,0
combination,1,0,0,0,0
comber,1,0,0,0,0
combined transport bill of lading,1,0,0,0,0
comb binding,1,0,0,0,0
combo,1,0,0,0,0
comb-over,1,0,0,0,0
colour prejudice,1,0,0,0,0
combi,1,0,0,0,0
combat,1,1,1,0,0
column inch,1,0,0,0,0
comb,1,0,1,0,0
combing,0,0,1,0,0
combining,0,0,1,0,0
comedian,1,0,0,0,0
comedically,0,0,0,0,1
comedic,0,1,0,0,0
come-hither,0,1,0,0,0
comfort break,1,0,0,0,0
comer,1,0,0,0,0
comfort letter,1,0,0,0,0
comfort food,1,0,0,0,0
comedy,1,0,0,0,0
comet,1,0,0,0,0
comfortably,0,0,0,0,1
comforted,0,0,1,0,0
COMEX,1,0,0,0,0
comedown,1,0,0,0,0
comfortless,0,1,0,0,0
comfort-eat,0,0,1,0,0
comforter,1,0,0,0,0
comic opera,1,0,0,0,0
come,0,0,1,1,0
comfort station,1,0,0,0,0
coming of age,1,1,0,0,0
comical,0,1,0,0,0
comedy of errors,1,0,0,0,0
coming,0,1,0,0,0
come-on line,1,0,0,0,0
comic strip,1,0,0,0,0
comfit,1,0,0,0,0
comforting,0,1,0,0,0
comic,1,1,0,0,0
comings and goings,0,0,0,0,0
comeuppance,1,0,0,0,0
comfort eating,1,0,0,0,0
comely,0,1,0,0,0
Comintern,1,0,0,0,0
comfort stop,1,0,0,0,0
command economy,1,0,0,0,0
commandité,1,0,0,0,0
comfy,0,1,0,0,0
command module,1,0,0,0,0
commanders-in-chief,0,0,0,0,0
commandeer,0,0,1,0,0
command and control,1,0,0,0,0
commenced,0,0,1,0,0
commandment,1,0,0,0,0
comma,1,0,0,0,0
commandoes,0,0,0,0,0
comically,0,0,0,0,1
commanded,0,0,1,0,0
commanding,0,1,0,0,0
commemorated,0,0,1,0,0
commending,0,0,1,0,0
comment card,1,0,0,0,0
commend,0,1,1,0,0
commentary box,1,0,0,0,0
commando,1,0,0,0,0
comeback,1,0,0,0,0
commentary,1,0,0,0,0
commendation,1,0,0,0,0
comity of nations,1,0,0,0,0
commandant,1,0,0,0,0
commandeering,0,0,1,0,0
comment,1,0,1,0,0
commandeered,0,0,1,0,0
commander,1,0,0,0,0
command,1,0,1,0,0
comfort,1,0,1,0,0
comfort zone,1,0,0,0,0
commemorate,0,1,1,0,0
comme il faut,0,1,0,0,0
commemorative,0,1,0,0,0
commemorating,0,0,1,0,0
comfortingly,0,0,0,0,1
comings,1,0,0,0,0
commander-in-chief,1,0,0,0,0
command performance,1,0,0,0,0
come,0,0,1,1,0
commensalism,1,0,0,0,0
commendable,0,1,0,0,0
commendably,0,0,0,0,1
commence,0,0,1,0,0
commencement,1,0,0,0,0
commencing,0,0,1,0,0
commensurate,0,1,0,0,0
commended,0,0,1,0,0
commentated,0,0,1,0,0
comestibles,1,0,0,0,0
commentate,0,0,1,0,0
commentator,1,0,0,0,0
commenting,0,0,1,0,0
commentating,0,0,1,0,0
commercial insurance,1,0,0,0,0
commercial clip,1,0,0,0,0
commerce clause,1,0,0,0,0
commercial counsellor,1,0,0,0,0
commercial monopoly,1,0,0,0,0
commerce,1,0,0,0,0
commercial property,1,0,0,0,0
commercial contractor,1,0,0,0,0
commercial agency,1,0,0,0,0
commercial court,1,0,0,0,0
commercial liability insurance,1,0,0,0,0
commercial manager,1,0,0,0,0
commercial sector,1,0,0,0,0
commercial bank,1,0,0,0,0
commercial aircraft,1,0,0,0,0
commercial awareness,1,0,0,0,0
commercial bill,1,0,0,0,0
commercial borrowing,1,0,0,0,0
commercial law,1,0,0,0,0
commercial broker,1,0,0,0,0
commercial loan,1,0,0,0,0
commercial paper,1,0,0,0,0
commercial building,1,0,0,0,0
commercial collection agency,1,0,0,0,0
commercial correspondence,1,0,0,0,0
commercial farming,1,0,0,0,0
commercial break,1,0,0,0,0
commercial agent,1,0,0,0,0
commercial signage,1,0,0,0,0
commercial set,1,0,0,0,0
commercial company,1,0,0,0,0
commercial ratings,1,0,0,0,0
commercial viability,1,0,0,0,0
commercial blanket bond,1,0,0,0,0
commercial treaty,1,0,0,0,0
commercial litigation,1,0,0,0,0
commercial vehicle,1,0,0,0,0
commercial conveyancing,1,0,0,0,0
commercial traveller,1,0,0,0,0
commercial contract,1,0,0,0,0
commercial artist,1,0,0,0,0
commercial product,1,0,0,0,0
commercial lease,1,0,0,0,0
commission broker,1,0,0,0,0
commercial art,1,0,0,0,0
commiserating,0,0,1,0,0
commercial mortgage-backed securities,1,0,0,0,0
commercial zoning,1,0,0,0,0
commercialized,0,1,0,0,0
commercial,1,1,0,0,1
commented,0,0,1,0,0
commercial-free,0,1,0,0,0
commissary,1,0,0,0,0
commercial banking,1,0,0,0,0
commercialization,1,0,0,0,0
commercialize,0,0,1,0,0
commissure,1,0,0,0,0
commercial real estate,1,0,0,0,0
commiserated,0,0,1,0,0
commie,1,1,0,0,0
commiseration,1,0,0,0,0
commercialism,1,0,0,0,0
commissariat,1,0,0,0,0
commission agent,1,0,0,0,0
commingle,1,0,1,0,0
commercial jingle,1,0,0,0,0
commitment letter,1,0,0,0,0
commissioner,1,0,0,0,0
commercializing,0,0,1,0,0
committed,0,1,0,0,0
committal,1,0,0,0,0
Committee of Public Accounts,1,0,0,0,0
commitment fee,1,0,0,0,0
committee,1,0,0,0,0
commissioned,0,0,1,0,0
commodification,1,0,0,0,0
commodify,0,0,1,0,0
commodious,0,1,0,0,0
commodity brand,1,0,0,0,0
commissioning,0,0,1,0,0
commis chef,1,0,0,0,0
commit,0,0,1,0,0
Committee on Appropriations,1,0,0,0,0
commissar,1,0,0,0,0
commemoration,1,0,0,0,0
commercial aviation,1,0,0,0,0
commercially,0,0,0,0,1
commission,1,0,1,0,0
commiserate,1,0,1,0,0
commissionaire,1,0,0,0,0
committing,0,0,0,0,0
commissioned officer,1,0,0,0,0
commodity broker,1,0,0,0,0
commodity,1,0,0,0,0
commodity exchange,1,0,0,0,0
common fraction,1,0,0,0,0
commodore,1,0,0,0,0
common factor,1,0,0,0,0
common multiple,1,0,0,0,0
Commonwealth Development Corporation,1,0,0,0,0
Commodity Futures Trading Commission,1,0,0,0,0
common law,1,1,0,0,0
commodity product,1,0,0,0,0
communed,0,0,1,0,0
common or garden,0,1,0,0,0
common noun,1,0,0,0,0
common share,1,0,0,0,0
common sense,1,0,0,0,0
commodity market,1,0,0,0,0
Common Era,1,0,0,0,0
commonsensical,0,1,0,0,0
common ownership,1,0,0,0,0
commonwealth,1,0,0,0,0
common carrier,1,0,0,0,0
commotion,1,0,0,0,0
common pricing,1,0,0,0,0
communal,0,1,0,0,0
common ground,1,0,0,0,0
commoner,1,0,0,0,0
commodity fund,1,0,0,0,0
common room,1,0,0,0,0
common stock,1,0,0,0,0
common time,1,0,0,0,0
commonality,1,0,0,0,0
common seal,1,0,0,0,0
commune,1,0,1,0,0
common variable immunodeficiency,1,0,0,0,0
common,1,1,0,0,1
communally,0,0,0,0,1
common wall,1,0,0,0,0
commitment,1,0,0,0,0
Common Agricultural Policy,1,0,0,0,0
common denominator,1,0,0,0,0
commonly,0,0,0,0,1
commonplace,1,1,0,0,0
commodity futures,1,0,0,0,0
communicant,1,0,0,0,0
common salt,1,0,0,0,0
communicate,0,0,1,0,0
communicated,0,0,1,0,0
communication,1,0,0,0,0
communion,1,0,0,0,0
communist,1,1,0,0,0
communications,1,0,0,0,0
commuter train,1,0,0,0,0
communications satellite,1,0,0,0,0
communicating,0,0,1,0,0
communing,0,0,1,0,0
communicable,0,1,0,0,0
communicative,0,1,0,0,1
communicator,1,0,0,0,0
communis,0,1,0,0,0
community antenna television,1,0,0,0,0
community development,1,0,0,0,0
community investment,1,0,0,0,0
communism,1,0,0,0,0
community relations,1,0,0,0,0
commutation,1,0,0,0,0
community manager,1,0,0,0,0
community theatre,1,0,0,0,0
community centre,1,0,0,0,0
commutative,0,1,0,0,0
commuted,0,0,1,0,0
commuting,1,0,0,0,0
Community preference,1,0,0,0,0
communiqué,1,0,0,0,0
communion of saints,1,0,0,0,0
comorbidity,1,0,0,0,0
communication channel,1,0,0,0,0
Comoran,1,1,0,0,0
communication cord,1,0,0,0,0
community chest,1,0,0,0,0
comp time,1,0,0,0,0
comparables,1,0,0,0,0
comparative advertising,1,0,0,0,0
community service,1,0,0,0,0
comparative advantage,1,0,0,0,0
compact disc,1,0,0,0,0
compactness,1,0,0,0,0
compacted,0,0,1,0,0
compacting,0,0,1,0,0
companionship,1,0,0,0,0
companionway,1,0,0,0,0
compaction,1,0,0,0,0
compadre,1,0,0,0,0
Companies Registry,1,0,0,0,0
companies register,1,0,0,0,0
comparable worth,1,0,0,0,0
commuter,1,1,0,0,0
comp,1,1,1,0,0
community college,1,0,0,0,0
company limited by guarantee,1,0,0,0,0
comparably,0,0,0,0,1
community spirit,1,0,0,0,0
company town,1,0,0,0,0
compactor,1,0,0,0,0
community,1,0,0,0,0
community-based,0,1,0,0,0
comparative,1,1,0,0,1
company car,1,0,0,0,0
compact disc read only memory,1,0,0,0,0
compactly,0,0,0,0,1
company,1,0,0,0,0
comparatively,0,0,0,0,1
community management,1,0,0,0,0
company accounts,1,0,0,0,0
company seal,1,0,0,0,0
Companies' Registrar,1,0,0,0,0
comparatives,1,0,0,0,0
company director,1,0,0,0,0
commuter belt,1,0,0,0,0
company union,1,0,0,0,0
Companies House,1,0,0,0,0
compartment,1,0,0,0,0
company limited by shares,1,0,0,0,0
companion,1,0,0,0,0
comparing,0,0,1,0,0
companionable,0,1,0,0,0
company law,1,0,0,0,0
company man,1,0,0,0,0
compensation package,1,0,0,0,0
comparator,1,0,0,0,0
compartmentalized,0,0,1,0,0
compatibility,1,0,0,0,0
comparison shopping,1,0,0,0,0
compensating error,1,0,0,0,0
compact,1,1,1,0,0
company meeting,1,0,0,0,0
commutator,1,0,0,0,0
compensation,1,0,0,0,0
compatibly,0,0,0,0,1
compassionate,0,1,0,0,0
compering,0,0,1,0,0
compete,0,0,1,0,0
compassionately,0,0,0,0,1
company promoter,1,0,0,0,0
compare,1,0,1,0,0
Comoros,1,0,0,0,0
company secretary,1,0,0,0,0
company president,1,0,0,0,0
commute,1,0,1,0,0
compassionate leave,1,0,0,0,0
compared,0,0,1,0,0
compendia,0,0,0,0,0
compartmentalize,0,0,1,0,0
compensatory time,1,0,0,0,0
compensatory,0,1,0,0,0
compartmentalizing,0,0,1,0,0
comper,1,0,0,0,0
compass,1,0,0,0,0
compendium,1,0,0,0,0
company doctor,1,0,0,0,0
compensatory damages,1,0,0,0,0
company-wide,0,0,0,0,0
compere,1,0,1,0,0
compensating,0,0,1,0,0
compatriot,1,0,0,0,0
compass point,1,0,0,0,0
compered,0,0,1,0,0
comparison,1,0,0,0,0
comparable-store sales,1,0,0,0,0
compelling,0,1,0,0,0
compassion fatigue,1,0,0,0,0
competed,0,0,1,0,0
compendious,0,1,0,0,0
compassion,1,1,0,0,0
compartmentalization,1,0,0,0,0
company officer,1,0,0,0,0
compel,0,0,1,0,0
compatible,1,1,0,0,0
compensating balance,1,0,0,0,0
compass reading,1,0,0,0,0
compensate,0,1,1,0,0
compensated,0,0,1,0,0
compensation payment,1,0,0,0,0
comparable,0,1,0,0,0
compelled,0,1,0,0,0
competence,1,0,0,0,0
competency,1,0,0,0,0
competency-based,0,1,0,0,0
competitive strategy,1,0,0,0,0
competently,0,0,0,0,1
competitivity,1,0,0,0,0
competitor,1,0,0,0,0
compiled,0,0,1,0,0
competitive balance,1,0,0,0,0
competition law,1,0,0,0,0
complaisant,0,1,0,0,0
competitiveness,1,0,0,0,0
competitive analysis,1,0,0,0,0
complainingly,0,0,0,0,1
compiler,1,0,0,0,0
competitive advantage,1,0,0,0,0
competitive edge,1,0,0,0,0
complementarity,1,0,0,0,0
complacency,1,1,0,0,0
competition analysis,1,0,0,0,0
complacent,0,1,0,0,0
complement,1,1,1,0,0
compile,0,0,1,0,0
complaining,1,1,0,0,0
complemented,0,0,1,0,0
competitive intelligence,1,0,0,0,0
competitor profiling,1,0,0,0,0
complementary medicine,1,0,0,0,0
competency profile,1,0,0,0,0
complacently,0,0,0,0,1
competitive,0,1,0,0,1
competitively,0,0,0,0,1
complementary angles,0,0,0,0,0
competitor intelligence,1,0,0,0,0
competency profiling,1,0,0,0,0
complementary products,1,0,0,0,0
comping,1,0,0,0,0
compilation,1,0,0,0,0
competitor strategy,1,0,0,0,0
completion bond,1,0,0,0,0
completeness,1,0,0,0,0
completely,0,0,0,0,1
completely built-up,0,1,0,0,0
complementary angle,1,0,0,0,0
complimentary close,1,0,0,0,0
compliance,1,0,0,0,0
complementary,0,1,0,0,0
complimenting,0,0,1,0,0
complex carbohydrate,1,0,0,0,0
competition,1,0,0,0,0
completion,1,0,0,0,0
complimentary,0,1,0,0,0
complimented,0,0,1,0,0
complex number,1,0,0,0,0
complicity,1,0,0,0,0
complain,0,0,1,0,0
Competition Commission,1,0,0,0,0
complex sentence,1,0,0,0,0
completed,0,0,1,0,0
complex adaptive system,1,0,0,0,0
completist,1,1,0,0,0
compiling,0,0,1,0,0
completion date,1,0,0,0,0
completing,0,0,1,0,0
complex fraction,1,0,0,0,0
compliance officer,1,0,0,0,0
complete,1,1,1,0,1
complexity,1,0,0,0,0
complex,1,1,0,0,0
complicated,0,1,0,0,0
compliance committee,1,0,0,0,0
complex word,1,0,0,0,0
complainant,1,0,0,0,0
complicit,0,1,0,0,0
complied,0,0,1,0,0
complaint,1,0,0,0,0
compliment,1,0,1,0,0
complication,1,0,0,0,0
completion statement,1,0,0,0,0
competing,0,0,1,0,0
complementing,0,0,1,0,0
complained,0,0,1,0,0
complaints management,1,0,0,0,0
complexion,1,0,0,0,0
compliment(s) slip,1,0,0,0,0
competent,1,1,0,0,1
completely knocked-down,0,1,0,0,0
competitor analysis,1,0,0,0,0
complying,0,0,1,0,0
composite index of leading economic indicators,1,0,0,0,0
compliments,1,0,0,0,0
compliments slip,1,0,0,0,0
comported,0,0,1,0,0
comply,1,0,1,0,0
comport,0,0,1,0,0
compose,0,0,1,0,0
compos mentis,0,1,0,0,0
complaint feedback loop,1,0,0,0,0
compounding,0,0,1,0,0
compound leaf,1,0,0,0,0
composite demand,1,0,0,0,0
composite number,1,0,0,0,0
component,1,0,0,0,0
compound fracture,1,0,0,0,0
comporting,0,0,1,0,0
comportment,1,0,0,0,0
composite index of coincident indicators,1,0,0,0,0
compositor,1,0,0,0,0
compounded annual rate of return,1,0,0,0,0
composure,1,0,0,0,0
compound fraction,1,0,0,0,0
compostable,0,1,0,0,0
composting,1,0,0,0,0
compound rate,1,0,0,0,0
compound sentence,1,0,0,0,0
compound eye,1,0,0,0,0
compound tariff,1,0,0,0,0
comprehend,0,1,1,0,0
compound growth rate,1,0,0,0,0
compote,1,0,0,0,0
compound entry,1,0,0,0,0
composed,0,1,0,0,0
complicate,0,0,1,0,0
compounded growth rate,1,0,0,0,0
composing,0,0,1,0,0
compounded rate,1,0,0,0,0
complicating,0,0,1,0,0
compound,1,1,1,0,0
compound time,1,0,0,0,0
composedly,0,0,0,0,1
compounded,0,0,1,0,0
composer,1,0,0,0,0
comprehensibility,1,0,0,0,0
comprehensible,0,1,0,0,0
composite,1,1,0,0,0
comprehended,0,0,1,0,0
comprehensibly,0,0,0,0,1
compost,1,0,1,0,0
compound noun,1,0,0,0,0
compound annual growth rate,1,0,0,0,0
comprise,0,0,1,0,0
comprehension,1,0,0,0,0
comprehensively,0,0,0,0,1
composition,1,0,0,0,0
Comptroller General,1,0,0,0,0
compress,1,0,1,0,0
comprehensive school,1,0,0,0,0
compound interest,1,0,0,0,0
computational linguistics,1,0,0,0,0
comptroller,1,0,0,0,0
compromising,0,1,0,0,0
compulsive,0,1,0,0,1
compression fracture,1,0,0,0,0
comprehensive,0,1,0,0,1
compunction,1,0,0,0,0
compression moulding,1,0,0,0,0
compulsorily,0,0,0,0,1
compromised,0,0,1,0,0
comprehensive insurance,1,0,0,0,0
computation,1,1,0,0,1
compressed,0,0,1,0,0
compressing,0,0,1,0,0
compressible,0,1,0,0,0
Comptroller of the Currency,1,0,0,0,0
compulsory liquidation,1,0,0,0,0
comps,1,0,0,0,0
compulsion,1,0,0,0,0
compulsiveness,1,0,0,0,0
compulsively,0,0,0,0,1
compressor,1,0,0,0,0
compulsory winding up,1,0,0,0,0
compulsory,0,1,0,0,0
compulsory acquisition,1,0,0,0,0
Comptroller and Auditor General,1,0,0,0,0
compression,1,0,0,0,0
compulsory purchase order,1,0,0,0,0
computational,0,1,0,0,0
compromise,1,0,1,0,0
compulsory purchase,1,0,0,0,0
compulsory retirement,1,0,0,0,0
compute,1,1,1,0,0
computer,1,0,0,0,0
computed,1,0,1,0,0
computer modelling,1,0,0,0,0
computer numerical control,1,0,0,0,0
computer analyst,1,0,0,0,0
computer game,1,0,0,0,0
computer system,1,0,0,0,0
computer scientist,1,0,0,0,0
computer-assisted design/computer-assisted manufacturing,1,0,0,0,0
computer program,1,0,0,0,0
computer-based training,1,0,0,0,0
computer telephony integration,1,0,0,0,0
computer platform,1,0,0,0,0
computer graphics,1,0,0,0,0
computer-aided,0,1,0,0,0
computer model,1,0,0,0,0
computer language,1,0,0,0,0
computer-generated,0,1,0,0,0
computer dating,1,0,0,0,0
computing,1,0,0,0,0
computer virus,1,0,0,0,0
computer-assisted design,1,0,0,0,0
computer programming,1,0,0,0,0
computer-aided design,1,0,0,0,0
computer-assisted engineering,1,0,0,0,0
computer-assisted learning,1,0,0,0,0
computer programmer,1,0,0,0,0
computer-generated imagery,1,0,0,0,0
computer-assisted,0,1,0,0,0
computer-integrated manufacturing,1,0,0,0,0
computer-literacy,1,0,0,0,0
computer-related,0,1,0,0,0
computerization,1,0,0,0,0
computerate,0,1,0,0,0
computer-literate,0,1,0,0,0
computerized,0,0,1,0,0
computerize,1,1,1,0,0
comradeship,1,0,0,0,0
comrade,1,0,0,0,0
comradely,0,1,0,0,0
con man,1,0,0,0,0
con artist,1,0,0,0,0
con woman,1,0,0,0,0
computer-animated,0,1,0,0,0
computer science,1,0,0,0,0
con,1,1,1,0,0
conation,1,0,0,0,0
conceal,0,0,1,0,0
concealing,0,0,1,0,0
CONCACAF,1,0,0,0,0
conceivable,0,1,0,0,1
concatenate,0,0,1,0,0
concealed,0,1,0,0,0
conceding,0,0,1,0,0
concatenation,1,0,0,0,0
conceitedly,0,0,0,0,1
conceive,0,0,1,0,0
concede,0,0,1,0,0
conceived,0,0,1,0,0
conceded,0,0,1,0,0
conceited,0,1,0,0,0
concentrated,0,1,0,0,0
conceptualization,1,0,0,0,0
conceptually,0,0,0,0,1
concentrating,0,0,1,0,0
concept testing,1,0,0,0,0
concernedly,0,0,0,0,1
conceptualize,1,0,1,0,0
concentration camp,1,0,0,0,0
concave,0,1,0,0,0
concealment,1,0,0,0,0
concept car,1,0,0,0,0
conative,0,1,0,0,0
concentric,0,1,0,0,0
concavity,1,0,0,0,0
concentrate,1,0,1,0,0
conceivably,0,0,0,0,1
concealer,1,0,0,0,0
concerning,0,1,0,0,0
concept album,1,0,0,0,0
concerned,0,1,0,0,0
conceptualizing,1,0,1,0,0
conceit,1,1,0,0,0
conceiving,0,0,1,0,0
concern,1,0,1,0,0
concert grand,1,0,0,0,0
concerted,0,1,0,0,0
concentration,1,0,0,0,0
conception,1,0,0,0,0
concert party,1,0,0,0,0
concertinaed,0,0,1,0,0
concordanced,0,0,1,0,0
conclude,0,0,1,0,0
conclusively,0,0,0,0,1
concessionaire,1,0,0,0,0
concord,1,0,0,0,0
concession,1,0,0,0,0
concert,1,0,0,0,0
concertmaster,1,0,0,0,0
conchiglie,1,0,0,0,0
concertina,1,0,1,0,0
conciseness,1,0,0,0,0
conceptualized,1,0,1,0,0
concert hall,1,0,0,0,0
concerto,1,0,0,0,0
concertgoer,1,0,0,0,0
concluded,0,0,1,0,0
concise,0,1,0,0,0
concessionary,0,1,0,0,0
conciliatory,1,1,0,0,0
concha,1,0,0,0,0
conciliate,0,0,1,0,0
conclave,1,0,0,0,0
conch,1,0,0,0,0
concomitant,1,1,0,0,0
conclusive,0,1,0,0,0
concoct,0,0,1,0,0
concerti,0,0,0,0,0
concoction,1,0,0,0,0
concertinaing,0,0,1,0,0
conchie,1,0,0,0,0
concierge,1,0,0,0,0
concordat,1,0,0,0,0
concordance,1,0,1,0,0
conclusion,1,0,0,0,0
concordant,0,1,0,0,0
concocting,0,0,1,0,0
conceptual,0,1,0,0,0
concomitantly,0,0,0,0,1
concessive clause,1,0,0,0,0
Concorde fallacy,1,0,0,0,0
conciliator,1,0,0,0,0
concourse,1,0,0,0,0
concept,1,0,0,0,0
concurrent,0,1,0,0,1
concordancing,0,0,1,0,0
concrete,1,1,1,0,0
concrete mixer,1,0,0,0,0
condemn,0,0,1,1,0
condemning,0,0,1,0,0
concurrently,0,0,0,0,1
concisely,0,0,0,0,1
condensed,0,1,0,0,0
concluding,0,1,0,0,0
condescend,0,0,1,1,0
concurrence,1,0,0,0,0
concocted,0,0,1,0,0
concreting,0,0,1,0,0
concussed,0,1,0,0,0
concreted,0,0,1,0,0
conciliation,1,0,0,0,0
concurrent engineering,1,0,0,0,0
concurred,0,0,0,0,0
concupiscence,1,0,0,0,0
concubine,1,0,0,0,0
condiment,1,0,0,0,0
concurrent access,1,0,0,0,0
concretely,0,0,0,0,1
concur,0,0,1,0,0
condign,0,1,0,0,0
concubinage,1,0,0,0,0
condition subsequent,1,0,0,0,0
concrete noun,1,0,0,0,0
condone,0,0,1,0,0
conditioner,1,0,0,0,0
condescending,0,1,0,0,0
condolence,1,0,0,0,0
concurrent estate,1,0,0,0,0
conditional takeover bid,1,0,0,0,0
conditional bid,1,0,0,0,0
conciliating,1,1,1,0,0
condo,1,0,0,0,0
conciliated,1,1,1,0,0
conduce,0,0,1,0,0
condylar,0,1,0,0,0
condom,1,0,0,0,0
cone,1,0,0,0,0
condemned cell,1,0,0,0,0
condition precedent,1,0,0,0,0
condyle,1,0,0,0,0
conditioning,1,0,0,0,0
conducted,0,0,1,0,0
confabulation,1,0,0,0,0
conditional bill of sale,1,0,0,0,0
condole,0,0,1,0,0
concussion,1,0,0,0,0
conditional sale,1,0,0,0,0
conduct,1,0,1,0,0
concrete jungle,1,0,0,0,0
concussing,0,0,1,0,0
conditionally,0,0,0,0,1
condominium,1,0,0,0,0
concuss,0,0,1,0,0
condemned,0,1,0,0,0
conditions of sale,1,0,0,0,0
concurring,0,0,0,0,0
condensation,1,0,0,0,0
condemn,1,0,1,0,0
condensate,1,0,0,0,0
conduction,1,0,0,0,0
conditions,0,0,0,0,0
conductivity,1,0,0,0,0
condition,1,0,1,0,0
condor,1,0,0,0,0
conducive,0,1,0,0,0
conditional,1,1,0,0,1
condoned,0,0,1,0,0
condescension,1,0,0,0,0
conductor,1,0,0,0,0
conditioned,0,0,1,0,0
condoning,0,0,1,0,0
coney,1,0,0,0,0
condescendingly,0,0,0,0,1
condense,0,0,1,0,0
confabulate,0,0,1,0,0
condemnation,1,0,0,0,0
confection,1,0,0,0,0
confab,1,0,0,0,0
condensed milk,1,0,0,0,0
conductive,0,1,0,0,0
condyloid,0,1,0,0,0
condensing,0,0,1,0,0
condenser,1,0,0,0,0
confectionery,1,0,0,0,0
confectioner,1,0,0,0,0
confectioner's sugar,1,0,0,0,0
conferment,1,0,0,0,0
conferee,1,0,0,0,0
confessed,0,0,1,0,0
confidence trickster,1,0,0,0,0
confessor,1,0,0,0,0
confessing,0,0,1,0,0
confidant,1,0,0,0,0
configuration,1,0,0,0,0
confidentially,0,0,0,0,1
conference call,1,0,0,0,0
conference,1,0,0,0,0
conferencing,1,0,0,0,0
confide,0,0,1,0,0
confidence game,1,0,0,0,0
confer,0,0,1,0,0
confirmation hearing,1,0,0,0,0
confirmation,1,0,0,0,0
confederation,1,0,0,0,0
confetti,1,0,0,0,0
confidentiality clause,1,0,0,0,0
confidently,0,0,0,0,1
confidentiality,1,0,0,0,0
confirmatory,0,1,0,0,0
confidence trick,1,0,0,0,0
conduct money,1,0,0,0,0
confirmation bias,1,0,0,0,0
confident,0,1,0,0,0
confidence,1,0,0,0,0
confess,0,0,1,0,0
conduit,1,0,0,0,0
configured,0,0,1,0,0
confinement,1,0,0,0,0
confessional,1,0,0,0,0
conflict diamond,1,0,0,0,0
Confederate States,0,0,0,0,0
confession,1,0,0,0,0
confederacy,1,0,0,0,0
confirming bank,1,0,0,0,0
confiscatory,0,1,0,0,0
confidingly,0,0,0,0,1
confiscated,1,0,1,0,0
conform,0,0,1,1,0
confit,1,0,0,0,0
confederate,1,1,0,0,0
conflicted,0,1,0,0,0
confluence,1,0,0,0,0
confirming,0,0,1,0,0
conflated,1,0,1,0,0
confronting,0,0,1,0,0
conformist,1,1,0,0,0
configure,0,0,1,0,0
Confucianism,1,0,0,0,0
conflation,1,0,0,0,0
conflating,1,0,1,0,0
conflict,1,1,1,0,0
confiscating,1,0,1,0,0
configuring,0,0,1,0,0
confiding,0,1,0,0,0
conflate,0,0,1,0,0
confining,0,0,1,0,0
conforming,0,0,1,0,0
confine,1,1,1,0,0
confiscation,1,0,0,0,0
confirmed letter of credit,1,0,0,0,0
confiscate,1,0,1,0,0
conflicting,0,1,0,0,0
confounding,0,0,1,0,0
Confucius,1,0,0,0,0
confound,0,0,1,0,0
confidential,0,1,0,0,1
confront,0,0,1,0,0
conformed,0,0,1,0,0
confounded,0,1,0,0,0
confines,1,0,0,0,0
conformation,1,0,0,0,0
confided,0,0,1,0,0
Confucian,1,1,0,0,0
confronted,0,0,1,0,0
conflagration,1,0,0,0,0
conflict of law(s),1,0,0,0,0
conflict of interest,1,0,0,0,0
conformance,1,0,0,0,0
confirmed,0,1,0,0,0
confuse,1,1,1,0,0
confusing,0,1,0,0,0
confused,0,1,0,0,0
confusion marketing,1,0,0,0,0
conformity,1,0,0,0,0
confuted,0,0,1,0,0
confuting,0,0,1,0,0
congestion charge,1,0,0,0,0
Congo,1,0,0,0,0
conglomerate,1,0,0,0,0
confrontational,0,1,0,0,0
congested,1,1,0,0,0
congenital erythropoietic porphyria,1,0,0,0,0
conglomerate merger,1,0,0,0,0
congressional,0,1,0,0,0
congenial,0,1,0,0,0
congratulated,0,0,1,0,0
congee,1,0,0,0,0
congenital,0,1,0,0,0
conga,1,0,0,0,0
congealing,0,1,1,0,0
congeal,0,0,1,0,0
congrats,1,0,0,0,0
congeniality,1,0,0,0,0
conglomeration,1,0,0,0,0
Congolese,1,0,0,0,0
congest,0,0,1,0,0
congregated,0,0,1,0,0
congresswoman,1,0,0,0,0
congealed,0,1,0,0,0
congratulate,0,0,1,0,0
congestive,0,1,0,0,0
congratulation,1,0,0,0,0
conger eel,1,0,0,0,0
congregation,1,0,0,0,0
confrontation,1,1,0,0,0
congratulatory,0,1,0,0,0
congruently,0,0,0,0,1
congressional district,1,0,0,0,0
congruent,1,1,0,0,0
